,character,statement,line,book,scene
88,ron,"sure -- of course, no one's ever broken out of azkaban before and he's a raving, murderous lunatic... just then, the compartment rattles. lanterns flicker. the train lurches, begins to slow. hermione slides down the seat, pinning ron against the window. they exchange an awkward glance, then hermione carefully slides to the other end of the seat and glances at her watch. frowns.",88,3,"['ron', 'hermione', 'harry']"
90,ron,what's going on?,90,3,"['ron', 'hermione', 'harry']"
92,hermione,"ouch! ron, that was my foot! squeak-squeak-squeak. ron, a dark silhouette against the window, wipes a patch of condensation from the window.",92,3,"['ron', 'hermione', 'harry']"
93,ron,"bloody hell. what's happening? ssssst! a soft crackling fills the car and flames bloom... in the hands of r.j. lupin. in the shivering light, his face looks tired and gray, but his eyes are alert. wary.",93,3,"['ron', 'hermione', 'harry']"
94,hermione,"harry? harry, are you all right? hermione's troubled face hovers above him. he nods. sits up. ron -- pale, nervous -- extends his hand. harry's glasses.",94,3,"['ron', 'hermione', 'harry']"
98,ron,"well, you sort of went... rigid. we thought maybe you were having a fit or something.",98,3,"['ron', 'hermione']"
99,ron,no. i felt... weird. like i'd never be cheerful again. but... no. harry turns to hermione. she shakes her head.,99,3,"['ron', 'hermione']"
100,harry,but someone was screaming. a woman. hermione and ron glance nervously at each other.,100,3,"['ron', 'hermione', 'harry']"
101,albus dumbledore,"welcome! welcome to another year at hogwarts! i have a few things to say, before we become befuddled by our excellent feast. i myself am particularly looking forward to the flaming kiwi cups, which, while somewhat treacherous for those of us with facial hair... mcgonagall clears her throat.",101,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
102,albus dumbledore,"as some of you may know, professor kettleburn, our care of magical creatures teacher for many years, has decided to retire in order to spend more time with his remaining limbs. fortunately, i'm delighted to announce that his place will be filled by none other than our own rubeus hagrid!",102,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
104,albus dumbledore,"the dementors will be stationed at the entrances to the grounds. while they are under strict orders not to enter the castle itself, you will on occasion see them as you go about your daily activities. under no circumstances are you to approach them. it is not in the nature of a dementor to be forgiving.",104,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
107,ron,"good to be home, eh, harry? harry turns -- caught -- and finds ron studying him from his own bed, scabbers cradled in his hand. harry nods and turns to the window..",107,3,"['ron', 'albus dumbledore', 'harry']"
112,ron,where'd you come from?,112,3,"['ron', 'albus dumbledore']"
119,ron,"well. he's got a wonky sort of cross -- that's trials and suffering. but this lot here could be the sun -- that's great happiness. so... he's going to suffer but be very happy about it. professor trelawney takes the cup, peers inside, and",119,3,['ron']
125,ron,ancient runes? exactly how many classes are you taking this term?,125,3,['ron']
126,ron,hang on. ancient runes is the same time as divination. you'd have to be in two classes at once.,126,3,['ron']
131,hagrid,"righ' then. so... so... yeh've got yer books, an' now yeh need the magical creatures. right. so... i'll... i'll go an' get 'em. hagrid turns, disappears into the trees. draco shakes his head, speaks loudly to crabbe and goyle.",131,3,"['ron', 'hagrid']"
132,harry,"listen, you stupid prat -- eyes widening in fear, malfoy steps back, points.",132,3,"['ron', 'harry', 'hagrid']"
133,hagrid,"gee up, there! (grinning) beau'iful, isn' he?",133,3,"['ron', 'harry', 'hagrid']"
135,hagrid,"a hippogriff, o' course. now, firs' thing yeh gotta know is they're proud. easily offended, hippogriffs are. don't never insult one, 'cause it migh' be the las' thing yeh do. right then -- who wants ter come an' say hello? the entire class steps back, leaving harry in front.",135,3,"['ron', 'harry', 'hagrid']"
136,hagrid,"tha's it. easy now... stop! this here's buckbeak, harry. yeh want ter let 'im make the firs' move. it's polite, see? jus' take step forward, give 'im a bow, and if buckbeak bows back, yeh're allowed ter touch him. ready? unsure, harry nods anyway. steps forward. and... bows. buckbeak's head cocks, eagle eyes studying harry cannily. harry waits. and waits...",136,3,"['ron', 'harry', 'hagrid']"
145,ron,"the little git. he's really laying it on thick, isn't he?",145,3,"['ron', 'harry', 'hagrid']"
146,hermione,yes. but i hear draco's father's furious. i don't think we've heard the end of this...,146,3,"['ron', 'hermione', 'harry', 'hagrid']"
147,ron,who? but the photograph on the prophet's front page provides a chilling answer: sirius black. hermione reads over the shoulders of others. whispers half to herself:,147,3,"['ron', 'hermione', 'harry', 'hagrid']"
154,ron,when'd she get here?,154,3,"['ron', 'hermione']"
164,ron,"riddikulus! crack! roller skates materialize on the spider's hairy feet and it begins to shuffle crazily in place. instantly, ron relaxes as the class' laughter rings out.",164,3,['ron']
169,harry,"yes, professor, but i thought if you said i could go -- professor mcgonagall but i don't say so. a parent or guardian must sign, and since i am neither, it would be inappropriate. (a flicker of pity) i'm sorry, potter. but that's my final word. ron and hermione -- watching harry expectantly from across the way -- see him turn, shake his head. their faces fall. harry raises his hand in farewell. watches them go.",169,3,"['ron', 'harry']"
182,ron,"if there's someone untrustworthy around, it's meant to light up and spin. mind you, fred and george say it's rubbish, sold for wizard tourists, but i thought, you know, it can't hurt, given that...",182,3,"['ron', 'hermione', 'harry']"
183,harry,"i'm glad you had a good time. really. and thanks for this. (eyeing the sneakoscope) rubbish or not, you're right. it can't hurt. with that, harry pops a pepper imp into his mouth.",183,3,"['ron', 'hermione', 'harry']"
184,ron,never mind.,184,3,"['ron', 'hermione', 'harry']"
187,ron,probably stuffing her face with the apples in that still life on the second floor again.,187,3,"['ron', 'hermione', 'harry']"
188,albus dumbledore,mr. filch. round up the ghosts. tell them to search every painting in the castle for the fat lady.,188,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
190,albus dumbledore,dear lady. who did this to you?,190,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
191,albus dumbledore,"secure the castle, mr. filch. the rest of you... to the great hall.",191,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
194,albus dumbledore,(nodding) i didn't really expect him to linger.,194,3,"['ron', 'albus dumbledore']"
195,snape,"you may recall, prior to the start of term, i did express my concerns when you appointed professor --",195,3,"['ron', 'snape', 'albus dumbledore']"
196,albus dumbledore,"no... i feel quite confident the castle is safe. and i'm more than willing to let the students return to their houses. but tomorrow. for now, let them sleep... as dumbledore's gaze finds harry, he shuts his eyes, feigns sleep.",196,3,"['ron', 'snape', 'albus dumbledore']"
201,ron,"yeah, we'll call you... if we ever need someone mental.",201,3,"['ron', 'snape', 'albus dumbledore']"
203,harry,"excuse me, sir, but... where's professor lupin?",203,3,"['ron', 'snape', 'albus dumbledore', 'harry']"
204,ron,werewolves?,204,3,"['ron', 'snape', 'albus dumbledore', 'harry']"
205,snape,quiet!,205,3,"['ron', 'snape', 'albus dumbledore', 'harry']"
206,snape,"now. which of you can tell me the difference between an animagus and a werewolf? as the class stares mutely at a slide of an attacking werewolf, hermione waiting desperately for someone to respond to snape's question, the moth flutters by harry.",206,3,"['ron', 'snape', 'albus dumbledore', 'harry']"
208,hermione,"please, sir, an animagus is a wizard who elects to turn into an animal. a werewolf has no choice in the matter. furthermore, the werewolf actively hunts humans and responds only to the call of its own kind -- malfoy lets out a low howl.",208,3,"['ron', 'hermione', 'snape', 'harry']"
209,ron,"(to harry) he's got a point, you know. harry stares at the parchment. malfoy has drawn a crude caricature of harry in his quidditch robes being struck by lightning over and over.",209,3,"['ron', 'hermione', 'snape', 'harry']"
210,snape,"not exactly picasso, are you? i hope you demonstrate more talent on the quidditch pitch this weekend then you do as an artist.",210,3,"['ron', 'hermione', 'snape', 'harry']"
213,harry,faster! come on! the trace of a smile forms on harry's lips as he closes on the snitch... only yards away... reaching out... when...,213,3,"['ron', 'hermione', 'snape', 'harry']"
215,hermione,"no!!! harry and broom tumble in opposite directions. the nimbus soars end over end, tossed by the currents, then drops... right into the whomping willow. floomph! harry, in freefall, drops through one cloud, then another. plummeting through the circling dementors. then... a tall figure rises from the crowd. raises an open hand to the heavens. eyes angry but clear. dumbledore. an explosion -- more powerful than thunder -- rocks the air. a flash -- more fierce than lightning -- shocks the sky. and then...",215,3,"['ron', 'hermione', 'snape', 'harry']"
216,ron,"looks a bit peaky, doesn't he?",216,3,"['ron', 'hermione', 'snape', 'harry']"
218,hermione,harry! how're you feeling?,218,3,"['ron', 'hermione', 'snape', 'harry']"
219,harry,brilliant.,219,3,"['ron', 'hermione', 'snape', 'harry']"
220,harry,what happened?,220,3,"['ron', 'hermione', 'snape', 'harry']"
221,harry,really? i meant the match. who won? silence. uncomfortable glances.,221,3,"['ron', 'hermione', 'harry']"
222,ron,"there's something else you should know, harry. your nimbus -- when it blew away? -- it sort of landed in the whomping willow. and well... he tips a bag of splintered wood and twisted twigs onto the bed. as harry stares, we hear a gentle wind, then...",222,3,"['ron', 'hermione', 'harry']"
232,harry,what's this rubbish?,232,3,"['ron', 'harry']"
251,ron,twice.,251,3,"['ron', 'harry']"
252,ron,huh? oh... all right...,252,3,"['ron', 'harry']"
254,hermione,"perfect. just then, voices echo and three figures appear over the rise, phantoms in the mist. malfoy. crabbe. goyle. pike.",254,3,"['ron', 'hermione', 'harry']"
255,ron,"shut your mouth, malfoy.",255,3,"['ron', 'hermione', 'harry']"
256,hermione,"(a harsh chuckle) hope you don't mean yourself. malfoy's eyes shift, regard hermione with disgust.",256,3,"['ron', 'hermione', 'harry']"
259,ron,"that was not bloody hell, harry! funny! but he's smiling. they all are. as he and hermione pelt harry with snowballs, we --",259,3,"['ron', 'hermione']"
260,ron,those weasels! never told me about any marauder's map!,260,3,"['ron', 'hermione']"
261,ron,"oh sure. along with his invisibility cloak, his pack of exploding snap cards, his --",261,3,"['ron', 'hermione']"
263,hermione,that's madam rosmerta. ron fancies her.,263,3,"['ron', 'hermione']"
264,harry,shhh.,264,3,"['ron', 'hermione', 'harry']"
297,ron,"aaaahhhh! harry bolts up, sees a silhouette etched on the window -- a man clutching a knife. all the boys are up now. screaming. amid the chaos, harry grabs his wand.",297,3,"['ron', 'harry']"
298,harry,"show yourself. crash! the water glass shatters on the floor and scabbers darts past harry's bare feet, chased by crookshanks. seizing the moment, the silhouette grasps the curtains and swings through the open window, plunging into the night. harry rushes to the window, looks down.",298,3,"['ron', 'harry']"
300,ron,is he gone?,300,3,"['ron', 'harry']"
301,ron,"i don't know how he got in! i was a bit busy dodging his knife! just then, a curiously content crookshanks wends his way through ron's legs.",301,3,"['ron', 'harry']"
302,hermione,that's a lie!,302,3,"['ron', 'hermione', 'harry']"
303,albus dumbledore,sir cadogan. is it possible that you let a mysterious man enter gryffindor tower tonight?,303,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
305,harry,he was right there. close enough to touch. i could've killed him.,305,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
306,ron,i find it astonishing that someone who prides herself on being so logical can be in such denial.,306,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
307,ron,"harry was there! he'll tell you how it was. go on, harry, tell her.",307,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
308,ron,"really? wasn't you had to roll under the bed last night to avoid getting cut to ribbons! a person could die being your friend, harry! ron stops, wishes he could take it back. they all wish he could. avoiding each other's eyes, they turn, continue on.",308,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
309,hermione,"how'd it go, hagrid?",309,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
310,hermione,i meant the hearing.,310,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
311,hermione,(dreading it) and...? hagrid slings another rock into water.,311,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
312,ron,"draco. it's him the committee should punish. it's him they should send off to the forest, not buckbeak.",312,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
313,hermione,"(dreading the answer) where's he going, hagrid?",313,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
318,harry,"mischief managed! harry stashes the map, extinguishes his wand, and turns... into the harsh glare of snape's wand.",318,3,"['ron', 'hermione', 'harry']"
319,harry,i was... i was... sleepwalking... a sneer curdles the corners of snape's lips.,319,3,"['ron', 'hermione', 'harry']"
320,harry,"my dad didn't strut. nor do i. now, if you don't mind, i'd appreciate you lowering your wand. snape eyes harry coldly. containing himself. lowers his wand.",320,3,"['ron', 'hermione', 'harry']"
321,snape,"turn out your pockets! finally, harry obliges. seeing the map, snape's eyes glitter.",321,3,"['ron', 'hermione', 'snape', 'harry']"
322,harry,spare bit of parchment...,322,3,"['ron', 'hermione', 'snape', 'harry']"
344,ron,"hermione! no! she turns, surprised ron's spoken to her. he looks away.",344,3,"['ron', 'hermione', 'harry']"
345,hermione,that felt good.,345,3,"['ron', 'hermione', 'harry']"
347,hagrid,look at 'em. loves the smell o' the trees when the wind blows...,347,3,"['ron', 'hermione', 'harry', 'hagrid']"
348,hagrid,"(shaking his head) they'd know i did it. and tha' would only get dumbledore in trouble. gonna come down, yeh know. says he wants ter be with me when it... when it happens. great man, dumbledore.",348,3,"['ron', 'hermione', 'harry', 'hagrid']"
349,hagrid,"yeh will not! think i wan' yeh seein' a thing like this! no. yeh'll drink yer tea an' be off. but before yeh do -- i wan' ter see you an' ron shake hands, harry. ron and harry exchange a glance, then look to hagrid.",349,3,"['ron', 'hermione', 'harry', 'hagrid']"
350,hagrid,"good. now then. ron, i wan' ter see you give hermione a hug.",350,3,"['ron', 'hermione', 'harry', 'hagrid']"
351,hagrid,"go on! you two've been at it all year. an' i'm sick o' it. acutely uncomfortable, hermione and ron step forward and perform perhaps the most awkward hug hogwarts has ever seen.",351,3,"['ron', 'hermione', 'harry', 'hagrid']"
352,ron,"i'm not kissing fang if that's what you're thinking... hearing his name, fang -- hagrid's giant boarhound -- thumps his tail happily on the floor. hagrid turns, takes the lid from a flour tin, a tiny head, ears flecked with powder, emerges.",352,3,"['ron', 'hermione', 'hagrid']"
353,hagrid,"yeh should keep a closer eye on yer pets, ron.",353,3,"['ron', 'hermione', 'hagrid']"
354,ron,"right. next time i see crookshanks, i'll let him know.",354,3,"['ron', 'hermione', 'hagrid']"
355,hagrid,"crikey. here we go agin... smash! a glass jar on the shelf shatters. as hermione scoops up a jagged star-shaped stone, a second stone bounces off the back of harry's head.",355,3,"['ron', 'hermione', 'hagrid']"
356,harry,"hagrid... everyone turns. looks. dumbledore and fudge approach. behind them, in a fluttering shroud of crows, the executioner follows, axe at his side. hagrid begins to panic.",356,3,"['ron', 'harry', 'hagrid']"
357,harry,c'mon.,357,3,"['ron', 'harry', 'hagrid']"
360,harry,what?,360,3,"['ron', 'harry', 'hagrid']"
364,ron,he bit me... his eyes shift. see scabbers streaking away.,364,3,"['ron', 'harry', 'hagrid']"
366,hermione,"harry. you do realize what tree this is... ron nabs scabbers, cradles him in his bloody palm.",366,3,"['ron', 'hermione', 'harry']"
367,harry,that's not good. (yelling) ron! run! ron spins. looks toward harry.,367,3,"['ron', 'hermione', 'harry']"
368,ron,"aaaahhh! the dog's teeth flash and -- snap! -- close on ron's foot, dragging him towards the trunk like a rag doll. instantly, harry dashes forward, leaps out, and grabs ron's hands... but he and ron just keep skudding along the ground.",368,3,"['ron', 'hermione', 'harry']"
369,ron,"harry! harry raises his chin. the dog vanishes into the gap at the base of the tree, begins to pull ron through...",369,3,"['ron', 'hermione', 'harry']"
370,harry,"no, ron... one by one, ron releases his fingers from harry's forearm. sacrificing himself.",370,3,"['ron', 'hermione', 'harry']"
372,hermione,"haaaaaaarrrrrr!!!!!!!!! harry squints up, sees a pile-driving fist of a branch screaming straight down for his head. he rolls away just as -- whomp! -- the branch pulverizes the ground. hermione whips through frame, still clinging on for dear life, and harry rises. flumph! -- he's promptly knocked to the ground again. hermione goes crashing through the high branches, harry spies his glasses and grabs them. rising, he fits them to his face and...",372,3,"['ron', 'hermione', 'harry']"
373,harry,"ahhhhhhhhhhhhhhhh! hermione reaches out, grabs harry's shirt and -- riding the branch in tandem -- the two boomerang back, hurtling toward the trunk of the tree, through the gap, and into the darkness...",373,3,"['ron', 'hermione', 'harry']"
374,hermione,thanks.,374,3,"['ron', 'hermione', 'harry']"
375,hermione,where do you suppose this goes?,375,3,"['ron', 'hermione', 'harry']"
377,hermione,"we're in the shrieking shack, aren't we? harry doesn't answer, staring at the dog prints in the dust on the floor. the ceiling creaks. they dash to the stairs.",377,3,"['ron', 'hermione', 'harry']"
378,harry,nox.,378,3,"['ron', 'hermione', 'harry']"
381,ron,"he's the dog. it's a trap, harry. he's an animagus... harry looks down, follows the paw prints on the floor to a pair of filthy human feet. harry looks up slowly at the man standing in the shadows. filthy, matted hair hangs to his shoulders. his skin like a corpse.",381,3,"['ron', 'hermione', 'harry']"
382,hermione,"if you want to kill harry, you'll -- you'll... have to kill us, too!",382,3,"['ron', 'hermione', 'harry']"
383,harry,then it'll be you!,383,3,"['ron', 'hermione', 'harry']"
385,harry,"professor lupin! lupin ignores them, eying black intensely.",385,3,"['ron', 'hermione', 'harry']"
386,hermione,"professor lupin! lupin ignores them, eying black intensely.",385,3,"['ron', 'hermione', 'harry']"
387,ron,"professor lupin! lupin ignores them, eying black intensely.",385,3,"['ron', 'hermione', 'harry']"
393,harry,you betrayed my parents! you sold them to voldemort!,393,3,"['ron', 'hermione', 'harry']"
398,ron,"you're mad... harry's eyes shift from ron's face to his hands, where scabbers twists violently. as a curious expression befalls harry, lupin and black, as one, raise their wands... when.",398,3,"['ron', 'harry']"
399,snape,"(eying black) ah, vengeance is sweet. how i hoped i'd be the one to catch you.",399,3,"['ron', 'snape', 'harry']"
400,snape,i told dumbledore you were helping your old friend into the castle. and here's the proof.,400,3,"['ron', 'snape', 'harry']"
401,snape,give me a reason. i beg you.,401,3,"['ron', 'snape', 'harry']"
403,snape,(clucking his tongue) listen to you two. quarreling like an old married couple. the creature and the criminal.,403,3,"['ron', 'snape', 'harry']"
404,snape,"witty as ever i see. tell me, will you be so irreverent when i turn you over to the dementors? (as black reacts) do i detect a flicker of fear? one can only imagine what it must be like to endure the dementor's kiss. it's said to be unbearable to witness. but i'll do my best. snape's eyes harden. he gestures to the door.",404,3,"['ron', 'snape']"
405,harry,"expelliarmus! snape soars into the air, hits the wall with a thud, and slides down. ron and hermione stare in shock.",405,3,"['ron', 'snape', 'harry']"
406,harry,you said peter before. peter who?,406,3,"['ron', 'snape', 'harry']"
407,harry,"he killed no. pettigrew's dead. him. as harry points at black, black laughs mirthlessly.",407,3,"['ron', 'snape', 'harry']"
408,harry,the map was lying then --,408,3,"['ron', 'snape', 'harry']"
409,ron,m-me? it's lunatic...,409,3,"['ron', 'snape', 'harry']"
410,ron,scabbers? scabbers has been in my family for --,410,3,"['ron', 'snape', 'harry']"
411,ron,so what?,411,3,"['ron', 'snape', 'harry']"
414,ron,what are you going to do to him? sirius and lupin exchange a glance.,414,3,"['ron', 'snape', 'harry']"
423,harry,"i don't reckon my father'd want his best friends to become killers for a worthless piece of vermin like pettigrew. besides: dead, the truth dies with him. alive... you're free.",423,3,"['ron', 'harry']"
441,ron,it's scabbers who did it!,441,3,"['ron', 'hermione', 'harry']"
442,ron,"my rat, sir. only he's not really well, he was a rat. you a rat. see, he used to be my brother percy's --",442,3,"['ron', 'hermione', 'harry']"
443,albus dumbledore,"i do, miss granger. but i'm sorry to say the word of three thirteen- year-old wizards will convince few others. a child's voice, however honest and true, is meaningless to those who have forgotten how to listen. as dumbledore turns to the window, a shooting star plummets silently through the sky.",443,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
444,albus dumbledore,"by the way, when in doubt, i find retracing my steps to be a wise place to begin... good luck. he smiles, exits. harry glances curiously at the chocolate.",444,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
445,hermione,"sorry, ron. but seeing as you can't walk... as ron and harry exchange a curious glance, the bell continues to chime -- ding! ding! -- and...",445,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
447,hermione,seven-thirty. where were we at seven-thirty?,447,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
448,hermione,"come on! we can't be seen! hermione grabs harry's arm, slams through the door.",448,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
449,harry,"hermione! will you please tell me what it is we're doing?! she holds up a hand, silencing him. annoyed, harry follows her gaze and blinks in disbelief. across the grounds...",449,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
450,harry,but that... that's... us. this is not... normal.,450,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
451,hermione,"this is a time-turner, harry. mcgonagall gave it to me first term. this is how i've been getting to my lessons all year.",451,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
452,hermione,yes. dumbledore wanted us to return to this moment. clearly something happened he wants us to change.,452,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
534,ron,"quiet! (as they oblige) thank you. let the man through. mystified, harry steps forward, the boys peeling away, clearing his view of the broomstick in ron's hands. the",534,3,['ron']
535,harry,whose is that?,535,3,"['ron', 'harry']"
536,harry,who? but... how?,536,3,"['ron', 'harry']"
537,harry,"that's a hippogriff feather -- as harry stops short, hermione raises her eyebrow. as they share a secret glance, we...",537,3,"['ron', 'harry']"
542,harry,"oh, come on now. it's just a broom.",542,3,"['ron', 'harry']"
543,harry,the fastest broom in the world. as everyone turns -- whoosh! -- harry jets off and we --,543,3,"['ron', 'harry']"
