,character,statement,line,book,scene
724,hagrid, Codswallop. Professor Snape is a Hogwarts teacher.,724,1,"['ron', 'hermione', 'harry', 'hagrid']"
725,hermione," Hogwarts teacher or not, I know a curse when I see one. I've read all about them. You have to keep eye contact. And Snape wasn't blinking.",725,1,"['ron', 'hermione', 'harry', 'hagrid']"
726,harry, Exactly.,726,1,"['ron', 'hermione', 'harry', 'hagrid']"
727,hagrid," {sighs} Now, you listen to me, all three of you. You're meddlin' in things that ought not to be meddled in. It's dangerous. What that dog is guarding is strictly between Professor Dumbledore and Nicholas Flamel.",727,1,"['ron', 'hermione', 'harry', 'hagrid']"
728,harry, Nicholas Flamel?,728,1,"['ron', 'hermione', 'harry', 'hagrid']"
729,hagrid, I shouldn't have said that. I should not have said that. I should not have said that. {Exit.},729,1,"['hermione', 'harry', 'hagrid']"
730,harry, Nicholas Flamel...Who's Nicholas Flamel?,730,1,"['hermione', 'harry', 'hagrid']"
731,hermione, I don't know.,731,1,"['hermione', 'harry', 'hagrid']"
733,harry, Knight to E-5.,733,1,"['hermione', 'harry', 'hagrid']"
736,ron, Queen to E-5.,736,1,"['ron', 'hermione', 'harry', 'hagrid']"
738,hermione, That's totally barbaric!,738,1,"['ron', 'hermione', 'harry', 'hagrid']"
739,ron, That's wizard's chess. I see you've packed.,739,1,"['ron', 'hermione', 'harry', 'hagrid']"
740,hermione, See you haven't.,740,1,"['ron', 'hermione', 'harry']"
741,ron," Change of plans. My parents decided to go to Romania to visit my brother, Charlie. He's studying dragons there!",741,1,"['ron', 'hermione', 'harry']"
742,hermione," Good. You can help Harry, then. He's going to go the library for information on Nicholas Flamel.",742,1,"['ron', 'hermione', 'harry']"
743,ron, We've looked a hundred times!,743,1,"['ron', 'hermione', 'harry']"
750,harry," Happy Christmas, Ron. What are you wearing?",750,1,"['ron', 'hermione', 'harry']"
751,ron," Oh, Mum made it for me. Looks like you've got one too!",751,1,"['ron', 'hermione', 'harry']"
752,harry, I've got presents?,752,1,"['ron', 'hermione', 'harry']"
753,ron, Yeah!,753,1,"['ron', 'hermione', 'harry']"
754,harry, Oh! {Harry runs down the stairs.},754,1,"['ron', 'hermione', 'harry']"
755,ron, There they are. {Ron sits on a couch arm and eats jelly beans as Harry picks up a silver wrapped package. Harry takes out the card.},755,1,"['ron', 'harry']"
756,harry," ""Your father left this in my possession before he died. It is time it was returned to you. Use it well.""",756,1,"['ron', 'harry']"
758,ron, What is it?,758,1,"['ron', 'harry']"
759,harry, Some kind of...cloak.,759,1,"['ron', 'harry']"
760,ron," Well, let's see then. Put it on.",760,1,"['ron', 'harry']"
762,ron, Whoa!,762,1,"['ron', 'harry']"
763,harry, My body's gone!,763,1,"['ron', 'harry']"
764,ron, I know what that is! That's an invisibility cloak!,764,1,"['ron', 'harry']"
765,harry, I'm invisible??,765,1,"['ron', 'harry']"
766,ron, {gets up} They're really rare. I wonder who gave it to you.,766,1,"['ron', 'harry']"
767,harry," {comes over} There was no name. It just said, ""Use it well.""",767,1,"['ron', 'harry']"
769,harry, {Reading books} Famous fire eaters...15th Century Fiends...Flamel...Nicholas Flamel...where are you?,769,1,"['ron', 'harry']"
776,snape," You don't want me as your enemy, Quirrell.",776,1,"['ron', 'snape', 'harry']"
778,snape," You know perfectly well what I mean. {Snape senses something. Harry stops breathing. Snape reaches out to grab something, but doesn't. He whips his finger back in front of Quirrell's face.} We'll have another chat soon...when you've had time to decide where your loyalties lie.",778,1,"['snape', 'harry']"
782,harry," Mum? {the woman nods and smiles} Dad? {nods and smiles. Harry reaches out to touch them, but only gets the mirror. Then, his mother puts her hand on his shoulder. He puts his own hand on his own shoulders, as if trying to feel her there.",782,1,"['snape', 'harry']"
784,harry," Ron! You've really got to see this! Ron! You've got to see this! {pulls back covers. Ron wakes up.} Ron, Ron, come on. Get out of bed!",784,1,"['snape', 'harry']"
785,ron, Why?,785,1,"['ron', 'snape', 'harry']"
786,harry," There's something you've got to see. Now, come on!",786,1,"['ron', 'snape', 'harry']"
788,harry," Come on. Come. Come look, it's my parents!",788,1,"['ron', 'snape', 'harry']"
789,ron, I only see me.,789,1,"['ron', 'harry']"
790,harry," {moves over} Look in properly. Go on. Stand there. There. You see them, don't you? Thats my dad",790,1,"['ron', 'harry']"
791,ron," That's me! Only, I'm head boy...and I'm holding the Quidditch cup! And bloody hell, I'm Quidditch Captain too! I look good. Harry, do you think this mirror shows the future?",791,1,"['ron', 'harry']"
792,harry, How can it? Both my parents are dead. {Harry smiles sadly.},792,1,"['ron', 'harry']"
794,albus dumbledore," Back again, Harry? {Harry turns around and stands up.} I see that you, like so many before you, have discovered the delights of the Mirror of Erised. I trust by now you realize what it does. Let me give you a clue. The happiest man on earth would look into the mirror and see only himself, exactly as he is.",794,1,"['ron', 'albus dumbledore', 'harry']"
795,harry," So, then it shows us what we want? Whatever we want?",795,1,"['ron', 'albus dumbledore', 'harry']"
796,albus dumbledore," Yes...and no. It shows us nothing more or less than the deepest, most desperate desires of our hearts. Now you, who have never known your family, you see them standing beside you. But remember this, Harry. This mirror gives us neither knowledge or truth. Men have wasted away in front of it, even gone mad. That is why tomorrow it will be moved to a new home, and I must ask you not to go looking for it again. It does not do to dwell on dreams, Harry, and forget to live. {Harry looks back at the mirror.}",796,1,"['ron', 'albus dumbledore', 'harry']"
799,hermione, I had you looking in the wrong section! How could I be so stupid? I checked this out a few weeks ago for a bit of light reading.,799,1,"['ron', 'hermione', 'albus dumbledore', 'harry']"
800,ron, This is light?,800,1,"['ron', 'hermione', 'albus dumbledore', 'harry']"
801,hermione," {glares} Of course! Here it is! ""Nicholas Flamel is the only known maker of the Philosopher's Stone!""",801,1,"['ron', 'hermione', 'albus dumbledore', 'harry']"
803,hermione," Honestly, don't you two read? ""The Philosopher's Stone is a legendary substance with astonishing powers. It will turn any metal into pure gold and produces the Elixir of Life, which will make the drinker immortal.""",803,1,"['ron', 'hermione', 'albus dumbledore', 'harry']"
804,ron, Immortal?,804,1,"['ron', 'hermione', 'albus dumbledore', 'harry']"
805,hermione, It means you'll never die.,805,1,"['ron', 'hermione', 'albus dumbledore', 'harry']"
807,harry, Shh!,807,1,"['ron', 'hermione', 'harry']"
808,hermione," ""The only stone currently in existence belongs to Mr. Nicholas Flamel, the noted alchemist, who last year celebrated his 665th birthday!"" That's what Fluffy's guarding on the 3rd floor. That's what's under the trapdoor...the Philosopher's Stone!",808,1,"['ron', 'hermione', 'harry']"
811,harry, Hagrid!,811,1,"['ron', 'hermione', 'harry']"
812,hagrid," {clad in oven mitts and an apron} Oh, hello. Sorry, don't wish to be rude, but I'm in no fit state to entertain today. {Closes door.}",812,1,"['ron', 'hermione', 'harry', 'hagrid']"
815,hagrid, Oh.,815,1,"['ron', 'hermione', 'harry', 'hagrid']"
817,harry, We think Snape's trying to steal it.,817,1,"['hermione', 'harry', 'hagrid']"
818,hagrid," Snape? Blimey, Harry, you're not still on about him, are you?",818,1,"['hermione', 'harry', 'hagrid']"
819,harry," Hagrid, we know he's after the Stone. We just don't know why.",819,1,"['harry', 'hagrid']"
820,hagrid, Snape is one of the teachers protecting the Stone! He's not about to steal it!,820,1,"['harry', 'hagrid']"
821,harry, What?,821,1,"['harry', 'hagrid']"
822,hagrid," You heard. Right. Come on, now, I'm a bit preoccupied today.",822,1,"['harry', 'hagrid']"
823,harry," Wait a minute. {Ron and a big black boarhound, FANG, meet. Fang sniffs Ron.} One of the teachers?",823,1,"['harry', 'hagrid']"
824,hermione," {sitting in a large chair} Of course! There are other things defending the Stone, aren't there? Spells, enchantments.",824,1,"['hermione', 'harry', 'hagrid']"
825,hagrid," That's right. Waste of bloody time, if you ask me.",825,1,"['hermione', 'harry', 'hagrid']"
827,harry," Uh, Hagrid, what exactly is that?",827,1,"['hermione', 'harry', 'hagrid']"
828,hagrid, That? It's a ... its um...,828,1,"['hermione', 'harry', 'hagrid']"
829,ron," I know what that is! But Hagrid, how did you get one?",829,1,"['ron', 'hermione', 'harry', 'hagrid']"
830,hagrid," I won it. Off a stranger I met down at a pub. Seemed quite glad to be rid off it, as a matter of fact.",830,1,"['ron', 'hermione', 'harry', 'hagrid']"
832,hermione, Is that...a dragon?,832,1,"['ron', 'hermione', 'harry', 'hagrid']"
833,ron, That's not just a dragon. That's a Norwegian Ridgeback! My brother Charlie works with these in Romania.,833,1,"['ron', 'hermione', 'harry', 'hagrid']"
834,hagrid," Isn't he beautiful? Oh. Bless him, look. He knows his mummy. Hehe. Hallo, Norbert. {The dragon squeaks as it looks at Hagrid.}",834,1,"['ron', 'hermione', 'harry', 'hagrid']"
835,harry, Norbert?,835,1,"['ron', 'hermione', 'harry', 'hagrid']"
836,hagrid," Yeah, well, he's got to have a name, doesn't he?",836,1,"['ron', 'hermione', 'harry', 'hagrid']"
837,ron, {laughs},837,1,"['ron', 'hermione', 'harry', 'hagrid']"
838,hagrid," Don't you, Norbert? {raises fingers back and forth across Norberts chin} Dededede.",838,1,"['ron', 'hermione', 'harry', 'hagrid']"
840,hagrid," Ohh! Oooh, ooh, ooh, well...he'll have to be trained up a bit, of course. {Norbert hiccups. Hagrid sees someone looking in the window.} Who's that? {The person scampers away.}",840,1,"['ron', 'hermione', 'harry', 'hagrid']"
841,harry, Malfoy.,841,1,"['ron', 'hermione', 'harry', 'hagrid']"
842,hagrid," Oh, dear.",842,1,"['ron', 'hermione', 'harry', 'hagrid']"
844,harry, Hagrid always wanted a dragon. He told me so the first time I met him.,844,1,"['ron', 'harry', 'hagrid']"
845,ron," It's crazy. And worse, Malfoy knows.",845,1,"['ron', 'harry', 'hagrid']"
846,harry, I don't understand. Is that bad?,846,1,"['ron', 'harry', 'hagrid']"
847,ron, It's bad.,847,1,"['ron', 'harry', 'hagrid']"
853,harry, 50?!,853,1,"['ron', 'harry']"
861,hagrid, {sniffs and sighs} Norbert's gone. Dumbledore sent him off to Romania to live in a colony.,861,1,"['harry', 'hagrid']"
862,hermione," Well, that's good, isn't it? He'll be with his own kind.",862,1,"['hermione', 'harry', 'hagrid']"
863,hagrid," Yeah, but what if he don't like Romania? {Filch rolls eyes.} What if the other dragons are mean to him? He's only a baby, after all.",863,1,"['hermione', 'harry', 'hagrid']"
869,harry," Hagrid, what's that?",869,1,"['hermione', 'harry', 'hagrid']"
870,hagrid," What we're here for. See that? That's unicorn's blood, that is. I found one dead a few weeks ago. Now, this one's been injured bad by something. {Harry suddenly sees a large cloaked figure walking through the trees. He looks at Hagrid.} So, it's our job to find the poor beast. Ron, Hermione, you'll come with me.",870,1,"['hermione', 'harry', 'hagrid']"
871,ron, {weakly} Okay.,871,1,"['ron', 'hermione', 'harry', 'hagrid']"
872,hagrid," And Harry, you'll go with Malfoy. {Draco grimaces, and Harry nods.}",872,1,"['ron', 'hermione', 'harry', 'hagrid']"
874,hagrid," Fine. Just so you know, he's a bloody coward. {Fang whines.}",874,1,"['ron', 'harry', 'hagrid']"
877,harry," If I didn't know better, Draco, I'd say you were scared.",877,1,"['ron', 'harry', 'hagrid']"
880,harry," What is it, Fang?",880,1,"['ron', 'harry', 'hagrid']"
886,harry, {rises} But what was that thing you saved me from?,886,1,['harry']
888,harry, But who would choose such a life?,888,1,['harry']
890,harry, Do you mean to say...that that thing that killed the unicorn...that was drinking its blood...that was Voldemort?,890,1,['harry']
892,harry, The Philosopher's Stone.,892,1,['harry']
894,hermione, Harry!,894,1,"['hermione', 'harry']"
895,hagrid," Hello there, Firenze. I see you've met our young Mr. Potter. You all right there, Harry? {Harry nods}",895,1,"['hermione', 'harry', 'hagrid']"
899,hermione," You mean, You-Know-Who's out there, right now, in the forest?",899,1,"['hermione', 'harry', 'hagrid']"
900,harry," But he's weak. He's living off the unicorns. Don't you see? We had it wrong. Snape doesn't want the stone for himself, he wants the stone for Voldemort. With the Elixir of Life, Voldemort will be strong again. He'll He'll come back. {Sits down.}",900,1,"['hermione', 'harry', 'hagrid']"
901,ron," But if he comes back, you don't think he'll try to kill you, do you?",901,1,"['ron', 'hermione', 'harry', 'hagrid']"
902,harry," I think if he'd had the chance, he might have tried to kill me tonight.",902,1,"['ron', 'hermione', 'harry', 'hagrid']"
903,ron," {Gulp} And to think, I've been worrying about my Potions final!",903,1,"['ron', 'hermione', 'harry', 'hagrid']"
904,hermione, Hang on a minute. We're forgetting one thing. Who's the one wizard Voldemort always feared?,904,1,"['ron', 'hermione', 'harry', 'hagrid']"
907,hermione," I've always heard Hogwarts' end of the year exams were frightful, but I found that rather enjoyable.",907,1,"['ron', 'hermione', 'harry']"
908,ron," Speak for yourself. All right there, Harry?",908,1,"['ron', 'hermione', 'harry']"
909,harry, My scar. It keeps burning.,909,1,"['ron', 'hermione', 'harry']"
910,hermione, It's happened before.,910,1,"['ron', 'hermione', 'harry']"
911,harry, Not like this.,911,1,"['ron', 'hermione', 'harry']"
912,ron, Perhaps you should see the nurse.,912,1,"['ron', 'hermione', 'harry']"
913,harry," I think it's a warning. It means dangers coming. Uhh! {He rubs scar and then sees Hagrid across the field, at his hut.} Oh. Of course! {runs for hut.}",913,1,"['ron', 'hermione', 'harry']"
914,hermione, What is it?,914,1,"['ron', 'hermione', 'harry']"
915,harry," Don't you think it's a bit odd that what Hagrid wants more than anything is a dragon, and a stranger shows up and just happens to have one? {They approach Hagrid, who is playing the Harry Potter theme on his flute.} I mean, how many people wander around with dragon eggs in their pockets? Why didn't I see it before? Hagrid, who gave you the dragon egg? {Hagrid stops playing.} What did he look like?",915,1,"['ron', 'hermione', 'harry']"
916,hagrid, I don't know. I never saw his face. He kept his hood up.,916,1,"['ron', 'hermione', 'harry', 'hagrid']"
917,harry," The stranger, though, you and he must have talked.",917,1,"['ron', 'hermione', 'harry', 'hagrid']"
918,hagrid," Well, he wanted to know what sort of creatures I looked after. I told him. I said, ""After Fluffy, a dragon's gonna be no problem.""",918,1,"['ron', 'hermione', 'harry', 'hagrid']"
919,harry, And did he seem interested in Fluffy?,919,1,"['ron', 'hermione', 'harry', 'hagrid']"
