character,statement,line,book
aragog,"I never saw any part of the castle but the cupboard in which Hagrid kept me. The girl was discovered in a bathroom. When I was accused, Hagrid brought me here. More SCRABBLING. Ron looks up. We PAN UP with him. SEE SPIDERS -- in high and low branches -- DROPPING DOWNWARD like paratroopers. Ron GRABS Harry.",926,2
harry,(annoyed) What! Ron points. Harry looks. Pales. Turns slowly back to Aragog.,927,2
harry,Well... thank you. We'll just go...,928,2
aragog,"Go? I think not. My sons and daughters do not harm Hagrid, on my command. But I cannot deny them fresh meat when it wanders so willingly into our midst. Goodbye, friend of Hagrid. Aragog turns, disappears into the shadows of the cavern.",929,2
ron,"Can we panic now? CLICK! CLICK! CLICK! Harry and Ron SPIN. A GANG of FIVE-FOOT SPIDERS bar the path ahead. Begin to move forward. Harry and Ron SPIN again SPIDERS. Everywhere. CLOSING IN. Desperately, Harry swings the LANTERN in his hand. The spiders falter, then CREEP FORWARD again as the ARC of the LIGHT chases itself away. Around and around. Then The LANTERN goes out. Harry pitches it aside. As one, he and Ron draw their wands.",930,2
ron,Nice knowing you.,931,2
environment,A. (3) 121A,932,2
environment,"They're done for. Fang WHIMPERS. The spiders draw closer, CLICKING FEVERISHLY, when... ... a LONG, LOUD HORN BLEATS. Seconds later, a BLAZE of LIGHT ignites the hollow and the FORD ANGLIA comes THUNDERING over the rim and down the slope, KNOCKING SPIDERS OUT OF ITS PATH. As it SCREECHES to a halt, the DOORS FLING OPEN.",933,2
harry,"Let's go! Harry, Ron and Fang LEAP INSIDE. Ron SHIFTS FRANTICALLY. A SPIDER appears at Harry's open window.",934,2
harry,THE WINDOWS! ROLL UP THE WINDOWS!,935,2
ron,"(trying) I CAN'T! IT'S STUCK! Just then, a hairy leg reaches through Ron's window. Instantly, Ron HITS the gas, throws the car into REVERSE. Spiders scatter, but the TWO clinging to the side windows hold tight. As the CAR ZOOMS BACKWARDS out of the hollow, Harry rolls his window tight, SNAPPING OFF his SPIDER'S LEGS. 121B EXT. ANOTHER PART OF THE FOREST - NIGHT 121B The Anglia jets out of the hollow, lands with a THUD. Harry turns. The other spider is PULLING RON from the car. Harry points his wand, utters a spell and a BLINDING FLASH OF WHITE LIGHT BLASTS the spider into the shadows whipping past.",936,2
ron,Thanks for that.,937,2
environment,107. 121B HARRY,938,2
harry,"Don't mention it. They stop. Both hear it a DISTANT CLICKING. As the car flies over a ridge, they see them a SEA OF SPIDERS heading straight for them like a herd of raging wildebeest. Ron puts his foot to the floor, SPINS the wheel and sends the car sliding away. The spiders STAMPEDE after. 121C EXT. ANOTHER PART OF THE FOREST - BLACK PARK - NIGHT 121C The Anglia SLALOMS through the forest, skimming past trees as the spiders CHARGE after. Harry peers ahead, SEES an area of FALLEN TREES. There is an OPENING, one narrow escape route.",939,2
harry,That way! It's the only way out! (looking back) Hurry! They're catching up! Ron JAMS the accelerator... just as a GIANT TARANTULA drops in front of the escape route. Harry and Ron are as good as dead.,940,2
harry,Can you get us in the air?,941,2
ron,"(jostling the gear stick) Flying gear's jammed! The spiders behind DRAW CLOSER. The TARANTULA waits ahead. Harry claps his hand over Ron's on the gear shift, pushing. The tarantula's pincers open, ready to kill, when... the GEAR SHIFT GIVES, the Anglia's wheels LIFT and the CAR FLIES OVER CAMERA, leaving the furious spiders below. The car barely avoids the rearing tarantula, then sails over the trees. 121D EXT. HAGRID'S HUT - NIGHT 121D As they LAND, Fang bolts free. Harry and Ron exit the CAR wearily, then watch it turn and RUMBLE BACK INTO THE FOREST.",942,2
environment,. 121D RON,943,2
ron,"'Follow the spiders'! Follow the spiders'! If he ever gets out of Azkaban, I'll kill Hagrid. I mean, what was the point of sending us in there? What have we found out?",944,2
harry,We know one thing. Hagrid never opened the Chamber of Secrets. He was innocent.,945,2
environment,thru thru,946,2
environment,"123 INT. HOSPITAL WING - DAY 123 Madam Pomfrey bars the door, frowns at Harry and Ron.",947,2
madam pomfrey,There's no point in talking to a petrified person. She won't hear a word you're saying. Ron shifts uncomfortably.,948,2
ron,"We know that, Madam Pomfrey. It's just, well, you see, we thought, maybe, we could... be with her for a bit. She's our... friend, you see, and... even if she can't hear us... I mean, it can't hurt, can it? A glint of sympathy flickers in Pomfrey's eyes.",949,2
madam pomfrey,"Very well then. But be quick about it. As she exits, the boys step to her bed. Absently, Ron picks up the circular mirror that lies on the nightstand. Eyes Lockhart's Get Well card.",950,2
ron,"You don't think Lockhart could be the heir of Slytherin, do you? (off Harry's look) Right. Forget I said it.",951,2
environment,. 123,952,2
environment,Harry studies Hermione's face.,953,2
harry,"Wish you were here, Hermione. We need you. Now more than ever... Just then, the mirror in Ron's hand CATCHES the LATE AFTERNOON SUNLIGHT and casts a jagged FLAME across Hermione's hand. Harry watches the light dance over her fingers... then looks closer. Sees the paper clutched there. 124 INT. CORRIDOR - DUSK (LATER) 124 Harry and Ron duck into an alcove, take out the CRINKLED paper, which, we see now, is TORN from a library book.",954,2
harry,"'Of the many fearsome beasts that roam our land, none is more deadly than the Basilisk. Capable of living for hundreds of years, instant death awaits any who meet this giant serpent's eye. Spiders flee before it and only the crowing of the rooster can kill it.' (looking up) Ron! This is it! The monster in the Chamber of Secrets is a Basilisk. That's why I can hear it speak. It's a snake.",955,2
ron,"But it kills by looking people in the eye. Why is it no one's dead? Harry frowns, contemplating this, then catches he and Ron's REFLECTION in the window opposite. He mutters HARRY",956,2
harry,"Because no one did look it in the eye. Not directly at least... (in a rush) Colin saw it through his camera. Justin -- Justin must've seen the Basilisk through Nearly Headless Nick! Nick got the full blast of it, but he's a ghost -- he couldn't die again... (CONTINUED)",957,2
environment,. 124,958,2
environment,"HARRY (CONT'D) ... And Hermione... had the mirror! I bet you anything she was using it to look round corners, in case it came along.",959,2
ron,"And Mrs. Norris? I'm pretty sure she didn't have a camera or a mirror, Harry.",960,2
harry,The water... there was water on the floor that night. She only saw the Basilisk's reflection... (scanning the page again) The crowing of the rooster is fatal to it! That's why Hagrid's roosters were killed! Spiders flee before it! It all fits!,961,2
ron,But how's the Basilisk been getting around? A dirty great snake. Someone would have seen...,962,2
harry,"Hermione answered that too. Harry points. Scribbled, in Hermione's hand, is ""Pipes.""",963,2
ron,(aghast) Pipes...? It's using the plumbing.,964,2
harry,Remember what Aragog said? About that girl fifty years ago? She died in a bathroom. What if she never left.,965,2
ron,"Moaning Myrtle! Harry nods. Just then, McGonagall's VOICE ECHOES throughout the castle, magically magnified.",966,2
environment,. (2) 124,967,2
environment,"PROFESSOR McGONAGALL (V.O.) All students are to return to their house dormitories at once. All teachers to the second floor corridor. Immediately. 125 INT. SECOND FLOOR - CORRIDOR - DUSK (MOMENTS LATER) 125 McGonagall stands before the desecrated wall, surrounded by the rest of the staff. Harry and Ron creep up the stairwell. PROFESSOR McGONAGALL As you can see, the Heir of Slytherin has left another message. Our worst fear has been realized. A student has been taken by the monster. Into the Chamber itself. (as the teachers react) I'm afraid we shall have to send the students home. I'm afraid... this is the end of Hogwarts.",968,2
gilderoy lockhart,(bursting in cheerily) So sorry. Dozed off. What have I missed?,969,2
snape,"Just the man. A girl has been snatched by the monster, Lockhart. Your moment has come at last.",970,2
gilderoy lockhart,My m-moment?,971,2
snape,Weren't you saying just last night that you've known all along where the entrance to the Chamber of Secrets is?,972,2
gilderoy lockhart,"D-did I? I don't recall... PROFESSOR McGONAGALL That settles it. We'll leave it to you to deal with the monster, Gilderoy. Your skills, after all, are legend.",973,2
environment,. 125 GILDEROY LOCKHART,974,2
gilderoy lockhart,"V-very well. I'll -- I'll be in my office, getting -- getting ready. PROFESSOR McGONAGALL The rest of us should go and inform the students what has happened.",975,2
professor sprout,"Who is it the monster's taken, Minerva? PROFESSOR McGONAGALL Ginny Weasley. Ron's knees give way. As Harry catches him, the staff scatters, revealing what is written on the wall Her skeleton will lie in the Chamber forever. 126 INT. CORRIDOR - NIGHT (MOMENTS LATER) 126 Harry and a very upset Ron walk with desperate purpose.",976,2
ron,"She knew something, Harry. She'd found out something about the Chamber of Secrets. That's why she was taken. I mean, she was -- is -- a pure-blood. There can't be any other reason.",977,2
harry,"(pulling him away) C'mon. Let's go see Lockhart. He may be a brainless git, but he's going to try and get into the Chamber. We can tell him what we know...",978,2
ron,"Harry. D'you think there's any chance at all she's not, you know -- Harry glances over, studies Ron's tortured eyes.",979,2
harry,"We'll find her, Ron. Ginny's going to be fine.",980,2
environment,/114. 126,981,2
environment,"Ron nods, smiles shakily, and looks away. As he does, Harry's face changes, looks troubled. Even he doesn't believe what he's just said.",982,2
environment,128 INT. GILDEROY LOCKHART'S OFFICE - NIGHT 128 Harry and Ron DASH inside.,983,2
harry,"Professor, we've got some information for you -- Harry and Ron stop dead. Lockhart's office is stripped to the shelves. Two LARGE TRUNKS stand open.",984,2
harry,Are you going somewhere?,985,2
gilderoy lockhart,"Um, well, yes. Urgent call. Unavoidable. Got to go...",986,2
ron,What about my sister?,987,2
gilderoy lockhart,"Well, as to that -- most unfortunate. No one regrets more than I --",988,2
ron,You're the Defense Against the Dark Arts teacher! You can't go now!,989,2
gilderoy lockhart,"I must say, when I took the job, nothing in the job description --",990,2
environment,115. 128 HARRY,991,2
harry,You're running away? After all that stuff you did in your books?,992,2
gilderoy lockhart,Books can be misleading.,993,2
harry,You wrote them!,994,2
gilderoy lockhart,"My dear boy, do use your common sense. My books wouldn't have sold half as well if people didn't think I'd done all those things. No one wants to read about some ugly old Armenian warlock, even if he did save a village from werewolves. He'd look dreadful on the front cover. No dress sense at all...",995,2
harry,You're a fraud! You've just been taking credit for what a load of other wizards have done!,996,2
gilderoy lockhart,"Harry, Harry, Harry. There was work involved. I had to track these people down and ask them exactly how they managed to do what they did. No, it's not all book signings and publicity photos. You want fame, you have to be prepared for a long, hard slog.",997,2
ron,Is there anything you can do?,998,2
gilderoy lockhart,"Yes, now that you mention it. I'm rather gifted with Memory Charms. Otherwise, you see, all those wizards would've gone blabbing and I'd never have sold another book. I'm afraid I'll have to do the same to you both, lest you do the same. Lockhart lifts his wand, but Harry is quicker.",999,2
environment,116. (2) 128 HARRY,1000,2
harry,"Expelliarmus! Lockhart BLASTS backwards, toppling into one of the open trunks, his wand flying across the floor.",1001,2
harry,"Looks like those Dueling Lessons came in handy after all, Professor.",1002,2
environment,"130 INT. GIRLS' BATHROOM - NIGHT 130 Lockhart walks ahead of Harry and Ron, their wands pointed at him. Moaning Myrtle floats above the cistern.",1003,2
moaning myrtle,"Who's there? Oh... (smiles, flirty) Hello, Harry. What do you want?",1004,2
harry,To ask you how you died.,1005,2
moaning myrtle,"(flattered) Oooooh, it was dreadful. It happened right here. In this very cubicle. I'd hidden because Olive Hornby was teasing me about my glasses. I was crying, and then I heard somebody come in.",1006,2
harry,"Who was it, Myrtle?",1007,2
moaning myrtle,"I don't know! I was distraught! But they said something funny. A kind of made-up language. And I realized it was a boy speaking. So I unlocked the door, to tell him to go away, and... I died.",1008,2
harry,Just like that? How?,1009,2
environment,117. 130 MOANING MYRTLE,1010,2
moaning myrtle,"No idea. I just remember seeing a pair of great big yellow eyes. Over there... Myrtle points to the bank of sinks. Harry and Ron hurry over, examining the pipes below, the tile above, then... Harry sees it etched on one of the COPPER TAPS is a TINY SNAKE.",1011,2
harry,"This is it, Ron. This is the entrance to the Chamber of Secrets.",1012,2
ron,"Say something, Harry. Say something in Parseltongue. Harry stares off self-consciously at the tiny snake.",1013,2
harry,Open up. Ron shakes his head. Harry's spoken in his regular voice.,1014,2
ron,"English. Harry concentrates harder this time, staring so intensely that the snake almost looks alive. When, finally, he speaks, it is more like a HISS. Parseltongue. The circular group of sinks OPEN and a LARGE, OPEN PIPE is exposed.",1015,2
gilderoy lockhart,"Excellent, Harry. Good work. Well then. I'll just be going. There's no need for me...",1016,2
harry,"Oh, yes there is. You first. Harry points his wand at Lockhart, then the opening.",1017,2
gilderoy lockhart,"Now, boys. What good will it do?",1018,2
ron,A bloody lot of good if it's a two-hundred-foot drop onto jagged rocks.,1019,2
environment,118. (2) 130,1020,2
environment,"Lockhart steps grimly to the dark, gaping hole. Ron gives him a shove and he topples headfirst and out of sight. They wait. Finally... GILDEROY LOCKHART (O.S.) It's really quite filthy down here.",1021,2
harry,All right. Let's go.,1022,2
moaning myrtle,"Oh, Harry... if you die down there, you're welcome to share my toilet.",1023,2
harry,"Thanks, Myrtle. Harry turns. Jumps. Seconds later, Ron follows. 131 INT. PIPE - NIGHT 131 Harry and Ron slide wicked fast, in a hair-raising vertical plummet, catching glimpses of other, smaller pipes branching off in all directions, twisting and turning until the pipe levels off, dumps them onto the damp floor of a stone tunnel. 132 INT. TUNNEL - NIGHT 132 Lockhart stares miserably at the muck dripping from his robes. Harry takes a TORCH from the wall, poises his wand.",1024,2
harry,Lumos! The torch blooms with a BRIGHT ORANGE FLAME.,1025,2
harry,"Remember. Any sign of movement, close your eyes straight away. Harry leads the way down the tunnel. CRUNCH! They look down a rat's skull. All around them, the ground is littered with TINY SKELETONS. Ron squints, sees something HUGE and CURVED lying ahead. When he speaks, his voice is hollow with dread.",1026,2
environment,119. 132 RON,1027,2
ron,What's that? Up ahead?,1028,2
gilderoy lockhart,"That looks like a... snake. Terrified, Lockhart quickly HIDES HIS EYES.",1029,2
harry,"Maybe it's asleep. Ron draws his wand as they approach, squinting. Harry shines his light, revealing... a gigantic COIL of EMPTY SKIN.",1030,2
ron,Bloody hell. Whatever shed this must be twenty feet long. Or more. THUD! They turn. Lockhart has passed out.,1031,2
ron,"Heart of a lion, this one. Ron kneels by him, when... Lockhart's eyes open and, quick as a fox... he snatches Ron's wand and scrambles to his feet.",1032,2
gilderoy lockhart,"The adventure ends here, boys! But don't fret. The world will know our story. How I was too late to save the girl. How you two tragically lost your minds at the sight of her mangled body. I'll even bind a limited edition in this snake skin. Say goodbye to your memories. (raising Ron's wand) Obliviate! Ron's WAND EXPLODES like a small BOMB, BLASTING Lockhart OFF HIS FEET and SPITTING great JETS of FIRE into the rock above. As RUBBLE RAINS, Ron LEAPS one way and Harry the other. Harry sits up, squints through the settling dust. A SOLID WALL of BROKEN ROCK seals the tunnel between him and Ron. INTERCUT Harry and Ron.",1033,2
harry,Ron? Are you okay?,1034,2
environment,. (2) 132 RON,1035,2
ron,"I'm okay. This git's not, though. He got blasted by my wand. Lockhart sits up, dazed. Ron picks up a rock and CONKS him on the head. Lockhart PASSES OUT. Ron calls to Harry.",1036,2
ron,What now?,1037,2
harry,Wait here. I'll go on. I'll go on and... find Ginny. If I'm not back in an hour... He leaves it there.,1038,2
ron,"I'll try and shift some of this rock. So you can get back through. And, Harry --",1039,2
harry,"See you in a bit. Harry glances at the snake skin at his feet, moves off. He steps carefully through the shadows until he reaches a TOWERING STONE WALL, carved with TWIN SERPENTS.",1040,2
harry,"(Parseltongue) Open. The serpents part and the GIANT WALL SLIDES OPEN. Harry removes his wand and ENTERS. 133 INT. CHAMBER OF SECRETS - NIGHT 133 A vast chamber stretches ahead. Along the path are rows of STONE SERPENTS. The serpents rest in pools of black water. Ahead is an enormous STATUE of SALAZAR SLYTHERIN. Several feet in front of the statue, Ginny Weasley lies motionless. As Harry dashes and takes her into his arms, her head lolls to one side, cheeks white as marble. A pale hand clutches TOM RIDDLE'S DIARY to her chest. Harry DROPS the torch, RACES to Ginny, places his wand on the floor and kneels beside her. (BOLD ITALICS INDICATE POSSIBLE FLASHBACKS.)",1041,2
harry,Ginny! Please don't be dead. Wake up! Wake up! Ginny!,1042,2
environment,. 133 TOM RIDDLE,1043,2
tom riddle,"She won't wake. Harry spins. Tom Riddle stands nearby. He is strangely BLURRED around the edges, as though Harry was looking at him through a misted window.",1044,2
harry,"Tom... Tom Riddle? What d'you mean, she won't wake? She's not...",1045,2
tom riddle,She's still alive. But only just.,1046,2
harry,Are you a ghost?,1047,2
tom riddle,"A memory. Preserved in a diary for fifty years. Harry looks to the diary in Ginny's hand, then places his own hand on Ginny's arm.",1048,2
harry,"She's cold as ice. You've got to help me, Tom. There's a basilisk --",1049,2
tom riddle,"It won't come until it's called. Harry looks up, sees Riddle twirling a wand in his fingers.",1050,2
harry,"Give me my wand, Tom.",1051,2
tom riddle,You won't be needing it.,1052,2
harry,"Listen, we've got to go! We've got to save her!",1053,2
tom riddle,"I'm afraid I can't do that, Harry. You see, as poor Ginny grows weaker... I grow stronger.",1054,2
harry,But she's dying!,1055,2
environment,. (2) 133 TOM RIDDLE,1056,2
tom riddle,"Yes. I'm afraid so. But then, she's been in so much pain, poor Ginny. She's been writing to me for months, telling me all her pitiful worries and woes. Ginny poured her soul out to me. I grew stronger on a diet of her deepest fears, her darkest secrets. I grew powerful enough to start feeding Ginny a few secrets, to start pouring a bit of my soul back into her... Riddle, growing less vaporous by the second, grins cruelly.",1057,2
tom riddle,"Yes, Harry, it was Ginny Weasley who opened the Chamber of Secrets.",1058,2
harry,No... she couldn't -- she wouldn't.,1059,2
tom riddle,It was Ginny who set the Basilisk on the Mudbloods and the Squib's cat. Ginny who wrote threatening messages on the walls.,1060,2
harry,But... Why?...,1061,2
tom riddle,"Because I told her to. You'll find that I can be very persuasive. Not that she knew what she was doing. She was, shall we say, in a kind of trance. Still, the power of the diary began to scare her and she tried to dispose of it in the girls' bathroom. But then, who should find it... but you. The very person I was most anxious to meet.",1062,2
harry,(getting angry) And why did you want to meet me?,1063,2
environment,. (3) 133 TOM RIDDLE,1064,2
tom riddle,"Ginny told me all about you. I knew I had to talk to you, meet you if I could. So I decided to show you my capture of that brainless oaf, Hagrid, to gain your trust.",1065,2
harry,"Hagrid's my friend. And you framed him, didn't you?",1066,2
tom riddle,It was my word against Hagrid's. Only Dumbledore seemed to think Hagrid was innocent.,1067,2
harry,I'll bet Dumbledore saw right through you.,1068,2
tom riddle,"I knew it wouldn't be safe to open the Chamber again while I was still at school. So I decided to leave behind a diary, preserving my sixteen-year-old self in its pages, so that one day... I would be able to lead another to finish Salazar Slytherin's noble work.",1069,2
harry,"Well, you haven't finished it this time. In a few hours Mandrake Draught will be ready and everyone who was petrified will be all right again.",1070,2
tom riddle,"Haven't I told you, that killing Mudbloods doesn't matter to me anymore? For many months now, my new target has been... you. (grinning) Imagine my disappointment when I learned Ginny had stolen the diary back from you.",1071,2
harry,Ginny stole the diary from my room? But why?,1072,2
environment,. (4) 133 TOM RIDDLE,1073,2
tom riddle,"She was afraid. Afraid you'd learn how to work the diary. Afraid I'd tell you just who it was that had been strangling all those roosters. Horrified, Harry glances at Ginny, growing more PALE, then back to Riddle, who is growing more SOLID.",1074,2
tom riddle,"Come now, Harry. Don't look so disappointed. Had Ginny succeeded in destroying the diary, she would have destroyed me. And we couldn't be having this little talk. And I have so many questions for you.",1075,2
harry,Like what?,1076,2
tom riddle,"Well, how is it that a baby with no extraordinary magical talent managed to defeat the greatest wizard of all time? How did you escape with nothing but a scar, while Lord Voldemort's powers were destroyed?",1077,2
harry,Why do you care how I escaped? Voldemort was after your time.,1078,2
tom riddle,"Voldemort is my past, present and future. Riddle pulls Harry's wand from his pocket and begins to trace it through the air, writing three words ""TOM MARVOLO RIDDLE."" Then, with a wave, he re-arranges them ""I AM LORD VOLDEMORT.""",1079,2
harry,You. You're the heir of Slytherin. You're Voldemort?,1080,2
tom riddle,Surely you didn't think I would keep my filthy Muggle father's name? (CONTINUED),1081,2
environment,. (5) 133,1082,2
environment,"TOM RIDDLE (CONT'D) No, I fashioned myself a new name, a name I knew wizards everywhere would one day fear to speak, when I became the greatest sorcerer in the world.",1083,2
harry,Albus Dumbledore is the greatest sorcerer in the world!,1084,2
tom riddle,Dumbledore's been driven out of this castle by the mere memory of me.,1085,2
harry,"He'll never be gone! Not as long as those who remain are loyal to him! Suddenly, MUSIC... EERIE and UNEARTHLY... ECHOES deep within the chamber and a small, swift SHADOW ribbons over the rock. Flying from above is FAWKES, the Phoenix. The bird SWOOPS into the chamber, clutching a RAGGED BUNDLE in its golden talons.",1086,2
harry,"Fawkes. Fawkes flies toward Harry, drops the ragged bundle, which is the SORTING HAT, at his feet. Riddle picks it up.",1087,2
tom riddle,(giggling) This is what Dumbledore sends his defender! A songbird and an old hat! Riddle tosses aside the hat. He turns to the statue of Salazar Slytherin and speaks in Parseltongue.,1088,2
tom riddle,"(Parseltongue) Speak to me, Slytherin. Suddenly, the stone face's MOUTH OPENS. There is a RUMBLING SOUND, followed by the sound of SLITHERING. Harry turns away. The Basilisk, A GIANT SERPENT, spills out, uncoiling heavily to the floor. Harry turns to the wall. The shadow of the serpent is visible on the wall. PAN TO Tom Riddle, looking at Harry.",1089,2
environment,. (6) 133 TOM RIDDLE,1090,2
tom riddle,"Let's match the powers of Lord Voldemort, Heir of Salazar Slytherin, against the famous Harry Potter, shall we? Riddle turns, to serpent, speaking in Parseltongue.",1091,2
tom riddle,"(Parseltongue) Kill him! The HISSING SERPENT shoots forward. Harry turns, RUNS away.",1092,2
tom riddle,"Parseltongue won't save you now, Potter. The Basilisk only obeys me.",1093,2
harry,"(to himself) Don't look. Don't look into its eyes. Harry RACES along the stone path, but the giant serpent is FASTER. Harry TRIPS. FALLS. The Basilisk RISES. Harry looks to the wall, sees the serpent about to strike. Suddenly FAWKES SCREECHES, soaring toward the Basilisk and circling its blunt head, confusing it. The SNAKE SNAPS furiously, when... Fawkes drops like a knife, driving its talons deep into the serpent's glittering eyes. As Harry watches the angry play of shadows on the wall, the BASILISK ROARS, HISSING in pain. Fawkes wings away, its talons dripping with blood and Harry turns, LOOKS the Basilisk's eyes are a blind, bloody mess.",1094,2
tom riddle,"Fool! Think you're safe! It can still hear you! As Harry flees, the serpent thunders after, STRIKING BLINDLY as its whipping tail SHATTERS a Slytherin STATUE. Harry dodges and ducks, then, seeing the snake about to strike again... LEAPS CLEAR, stumbling toward a SIDE TUNNEL. 133A INT. CHAMBER OF SECRETS - SIDE TUNNEL - NIGHT 133A Harry RACES HEADLONG into the shadows, then looks back, sees the snake eclipse the light at the far end of the tunnel and SLITHER QUICKLY inside.",1095,2
environment,A. 133A,1096,2
environment,"Thinking, Harry DUCKS INTO AN ALCOVE, puts his hand over his mouth and waits, desperate to remain STILL and SILENT. The snake slides heavily by, then... SLOWS. TURNS BACK. The snake's head weaves inside, only INCHES from Harry's face. Harry trembles as the snake's head cocks to the side, then... finally... WITHDRAWS. 133B INT. CHAMBER OF SECRETS - NIGHT 133B Harry DASHES back into the main chamber. Ginny looks frighteningly pale. Riddle GRINS cruelly, almost SOLID now.",1097,2
environment,. 133B TOM RIDDLE,1098,2
tom riddle,"Yes, Potter. The process is nearly complete. In a few minutes, Ginny Weasley will be dead. And I will cease to be a memory. Lord Voldemort will return. Very much... alive. Harry moves toward Ginny, then suddenly... the BASILISK SHOOTS OUT of the TUNNEL, HISSING directly in front of Harry. Trapped, Harry glances around, then -- impulsively -- LEAPS upward, begins to scale the statue of Salazar Slytherin. The serpent strikes madly, but Harry continues on, CLIMBING BOLDLY until he reaches the top. He turns. Sees the Sorting Hat. Sees what glitters within the RUBY HANDLE of a SWORD. Harry WHEELS, sword in hand, and fends off the slashing serpent like St. George and the dragon. In a mad rush of courage, he PITCHES HIMSELF onto the serpent, SLIDES DOWN its back and rolls up, SWORD RAISED. Too tired to flee, Harry simply waits. The serpent rises and, FANGS BARED... STRIKES. Marshalling every ounce of strength left to him, Harry drives the sword upward, deep into the roof of the SERPENT'S mouth. It HISSES in PAIN, thrashing MADLY as it drives a FANG into Harry's arm. Harry clutches his arm in agony, stumbles back and falls to the floor, watching as the serpent THRASHES briefly... then goes STILL. Harry peers down, sees the FANG that pierces his arm, the blood soaking slowly into his robe. As he yanks the fang free, Riddle steps forward, almost fully whole now. His eyes shine at the sight of Harry's wound.",1099,2
tom riddle,"Remarkable, isn't it? How quickly the venom of the Basilisk penetrates the body? If you have any final words, Potter, you'd best speak them now. I'd guess you have little more than a minute to live. Harry blinks heavily, watching as the skin of his forearm turns a troubling gray.",1100,2
environment,A. (1A) 133B TOM RIDDLE,1101,2
tom riddle,"So ends the famous Harry Potter. On his knees in the Chamber of Secrets. Defeated at last by the Dark Lord he so unwisely challenged. You'll be back with your dear Mudblood mother soon, Harry... As Riddle talks, Harry glances at Ginny, nearly white now, a small ghost, the only evidence of life the TREMBLING OF A SINGLE FINGER. Harry studies the finger and what lies beneath it Tom Riddle's diary. Harry begins to crawl toward her.",1102,2
environment,. (2) 133B TOM RIDDLE,1103,2
tom riddle,"Funny, isn't it? The damage a silly little book can do? Especially in the hands of a silly little girl. As Harry reaches Ginny, he places his hand on hers, then... slips the diary free.",1104,2
tom riddle,"What are you doing? No. Stop... Riddle's face creases in fear. He LUNGES FORWARD. But Harry is too quick. Raising his hand high... he PLUNGES THE FANG into the book. Instantly, BLACK INK SPURTS from the pages.",1105,2
tom riddle,"No! Riddle SHRIEKS, writhing in pain. His body begins to wither instantly, growing BLURRY once more. As the ink runs off Harry's fingers to the floor, Riddle VANISHES altogether. Harry sinks back, then... hears a FAINT MOAN. Ginny STIRS, color blooming in her cheeks. As she sees Harry, she SOBS.",1106,2
ginny,"Harry. It was me! But I swear, I didn't mean to... Riddle made me. He wrote to me... took me over... I didn't even know whose diary it was. I found it inside my cauldron. The day we all went to Diagon Alley and... Harry. You're hurt...",1107,2
harry,"Ginny. You need to get yourself out... Follow the chamber... You'll find Ron... There is a RUSH OF WINGS and Fawkes circles down, lays his head onto Harry's arm.",1108,2
harry,"You were brilliant, Fawkes. I just... wasn't quick enough. Then Harry blinks, looks down. Thick pearly TEARS are trickling down Fawkes' face and onto his arm. Almost instantly, his wound... begins to heal itself.",1109,2
environment,129. (3) 133B HARRY,1110,2
harry,"Of course. Dumbledore told me. Phoenix tears have healing powers. (looking up at Ginny) It's all right, Ginny. It's over. It's just a memory... 134 INT. TUNNEL - NIGHT (LATER) 134 With Fawkes gliding gracefully ahead of them, Harry and Ginny make their way back. Up ahead, SHIFTING ROCK can be heard and a jagged fissure of LIGHT GLIMMERS. Ron's face appears.",1111,2
ron,"Ginny! Ron wriggles through, rushes forward and hugs Ginny.",1112,2
ron,You're alive. I can't believe it.,1113,2
ginny,"I'm going to be expelled, I just know it!",1114,2
ron,(to Harry) Remind you of anyone?,1115,2
harry,"Where's Lockhart? Harry eyes Lockhart, sitting by himself, HUMMING placidly.",1116,2
ron,His Memory Charm backfired. Hasn't got a clue who he is. I keep having to stop him wandering off. He's a danger to himself.,1117,2
gilderoy lockhart,"Hello. Odd sort of place, this, isn't it? Do you live here?",1118,2
ron,"No. Ron turns, raises his eyebrows at Harry. Harry looks upward. There is an opening, hundreds of feet up. Just then, Fawkes circles back, fluttering in front of Harry.",1119,2
environment,. 134 RON,1120,2
ron,What's with the bird?,1121,2
harry,"I think... I think he's telling me he can take us out of here. 134A INT. ROCKY TUNNEL - NIGHT (LATER) 134A A CURIOUS, GLIDING SHADOW RIPPLES across the cavernous wall, and then Harry, Ron, Ginny and Lockhart soar out of the darkness, linked hand in hand. Fawkes is flying them home.",1122,2
gilderoy lockhart,Amazing! This is just like magic!,1123,2
environment,"135 INT. DUMBLEDORE'S OFFICE - DAY 135 Harry and Ron, covered in muck and slime -- stand in Dumbledore's office. Fawkes perches on a pedestal behind Dumbledore, who sits at his desk, examining the charred diary. He looks up, regarding Harry and Ron gravely.",1124,2
albus dumbledore,"Ingenious. Simply... ingenious. (looking up) Of course, Tom Riddle was probably the most brilliant student Hogwarts has ever seen. I taught him myself fifty years ago. After he left, I would occasionally hear stories of his activities -- dark rumors -- but after awhile, even the rumors stopped. When he finally resurfaced as Lord Voldemort, most people had completely forgotten the clever Head Boy he'd once been.",1125,2
ginny,"I didn't know whose diary it was, sir. I swear. I found it inside my cauldron. (to the others) The day we all went to Diagon Alley.",1126,2
environment,. 135,1127,2
environment,"Hearing this, Harry frowns in thought, recollecting...",1128,2
ginny,But I understand if... given all the trouble I've caused... if you --,1129,2
